PacketType, SequenceNumber, listener,SrcNodeId, SNR, SignalPower,NoisePower,PacketSize,ChannelFreqMhz,MpduRefNumber,StaId
ADOV,0,24,1,10.0628,-76.5389,-86.6016,14,2412,32767,65535
ADOV,0,31,1,7.74157,-76.6927,-84.4343,14,2412,32767,65535
ADOV,0,33,1,4.03134,-78.1273,-82.1586,14,2412,32767,65535
ADOV,0,32,1,7.40936,-78.1654,-85.5747,14,2412,32767,65535
ADOV,0,20,1,6.36442,-80.5501,-86.9145,14,2412,32767,65535
ADOV,0,28,1,6.27511,-81.6663,-87.9414,14,2412,32767,65535
ADOV,0,8,1,5.48788,-81.8586,-87.3464,14,2412,32767,65535
UDP,40963,6,8,11.7465,-67.0731,-78.8196,100,2412,32767,65535
UDP,40963,21,8,11.0983,-69.4223,-80.5206,100,2412,32767,65535
UDP,40963,13,8,9.33801,-69.7979,-79.1359,100,2412,32767,65535
UDP,40963,5,8,8.55476,-72.0129,-80.5676,100,2412,32767,65535
UDP,40963,9,8,1.91088,-76.5528,-78.4637,100,2412,32767,65535
UDP,40963,46,8,2.30601,-76.9433,-79.2493,100,2412,32767,65535
UDP,40963,18,8,4.75131,-77.1815,-81.9328,100,2412,32767,65535
UDP,40963,50,8,3.01784,-79.4696,-82.4874,100,2412,32767,65535
UDP,12298,1,26,7.68708,-69.8251,-77.5122,100,2412,32767,65535
UDP,12298,15,26,5.36622,-71.7536,-77.1198,100,2412,32767,65535
UDP,12298,34,26,5.47731,-72.3331,-77.8104,100,2412,32767,65535
UDP,12298,14,26,1.80612,-74.4965,-76.3026,100,2412,32767,65535
UDP,12298,23,26,1.83219,-74.9761,-76.8083,100,2412,32767,65535
UDP,12298,33,26,1.53878,-75.3808,-76.9195,100,2412,32767,65535
UDP,12298,40,26,-0.880613,-77.9058,-77.0252,100,2412,32767,65535
UDP,12298,30,26,-0.449894,-78.6755,-78.2256,100,2412,32767,65535
UDP,12298,12,26,-4.4596,-79.7094,-75.2498,100,2412,32767,65535
UDP,12298,38,26,-3.82546,-80.1211,-76.2957,100,2412,32767,65535
UDP,12298,32,26,-3.16109,-80.2506,-77.0895,100,2412,32767,65535
UDP,20485,22,5,7.29441,-73.2032,-80.4976,100,2412,32767,65535
UDP,20485,16,5,6.60002,-73.9669,-80.5669,100,2412,32767,65535
UDP,20485,42,5,6.48406,-74.8547,-81.3388,100,2412,32767,65535
UDP,20485,43,5,3.38182,-77.3315,-80.7133,100,2412,32767,65535
UDP,32777,17,45,13.6286,-64.9635,-78.5921,100,2412,32767,65535
UDP,32777,2,45,11.1519,-69.0201,-80.1719,100,2412,32767,65535
UDP,32777,37,45,11.6149,-69.2996,-80.9145,100,2412,32767,65535
UDP,32777,10,45,5.93173,-73.131,-79.0627,100,2412,32767,65535
UDP,32777,39,45,8.07926,-73.2534,-81.3327,100,2412,32767,65535
UDP,32777,26,45,3.35567,-74.1594,-77.515,100,2412,32767,65535
UDP,32777,3,45,3.28929,-74.3937,-77.683,100,2412,32767,65535
UDP,32777,24,45,4.23481,-75.4408,-79.6756,100,2412,32767,65535
UDP,32777,47,45,5.63726,-75.424,-81.0613,100,2412,32767,65535
UDP,32777,31,45,3.77953,-76.9703,-80.7498,100,2412,32767,65535
ADOV,0,6,1,10.0081,-68.8428,-78.8508,14,2412,32767,65535
ADOV,0,5,1,11.4058,-69.5256,-80.9314,14,2412,32767,65535
ADOV,0,7,1,10.2223,-69.7979,-80.0201,14,2412,32767,65535
ADOV,0,9,1,8.17631,-71.2205,-79.3968,14,2412,32767,65535
ADOV,0,21,1,4.73616,-75.5669,-80.3031,14,2412,32767,65535
ADOV,0,34,1,9.5803,-68.6814,-78.2617,14,2412,32767,65535
ADOV,0,33,1,7.45073,-69.7029,-77.1536,14,2412,32767,65535
ADOV,0,25,1,9.53567,-69.8251,-79.3608,14,2412,32767,65535
ADOV,0,16,1,33.3579,-52.871,-86.2288,14,2412,32767,65535
ADOV,0,42,1,20.6739,-66.0355,-86.7094,14,2412,32767,65535
ADOV,0,43,1,17.1382,-68.9043,-86.0425,14,2412,32767,65535
ADOV,0,38,1,12.3989,-72.3664,-84.7653,14,2412,32767,65535
ADOV,0,4,1,13.6073,-73.2032,-86.8105,14,2412,32767,65535
ADOV,0,45,1,11.1912,-74.4315,-85.6227,14,2412,32767,65535
ADOV,0,44,1,28.5885,-64.9635,-93.5521,14,2412,32767,65535
ADOV,0,26,1,22.8057,-70.7463,-93.5521,14,2412,32767,65535
ADOV,0,2,1,20.8263,-72.7257,-93.5521,14,2412,32767,65535
ADOV,0,37,1,20.3338,-73.2183,-93.5521,14,2412,32767,65535
ADOV,0,10,1,19.3909,-74.1612,-93.5521,14,2412,32767,65535
ADOV,0,39,1,18.4788,-75.0733,-93.5521,14,2412,32767,65535
ADOV,0,47,1,17.7349,-75.8172,-93.5521,14,2412,32767,65535
ADOV,0,31,1,16.8593,-76.6927,-93.5521,14,2412,32767,65535
UDP,3,38,31,10.1348,-72.6737,-82.8085,100,2412,32767,65535
UDP,3,23,31,8.31989,-73.0868,-81.4067,100,2412,32767,65535
UDP,3,34,31,5.2498,-74.3913,-79.6411,100,2412,32767,65535
UDP,3,14,31,5.83589,-75.591,-81.4268,100,2412,32767,65535
UDP,3,32,31,1.3502,-76.503,-77.8532,100,2412,32767,65535
UDP,3,45,31,6.96625,-76.9121,-83.8784,100,2412,32767,65535
UDP,3,43,31,6.23665,-77.829,-84.0656,100,2412,32767,65535
UDP,3,1,31,0.763658,-78.0178,-78.7815,100,2412,32767,65535
UDP,3,20,31,1.27372,-78.2207,-79.4944,100,2412,32767,65535
UDP,3,16,31,5.53512,-78.4754,-84.0105,100,2412,32767,65535
UDP,3,22,31,5.42784,-78.5391,-83.9669,100,2412,32767,65535
UDP,3,25,31,0.51442,-78.6755,-79.1899,100,2412,32767,65535
UDP,3,8,31,1.87574,-78.7061,-80.5819,100,2412,32767,65535
UDP,3,12,31,-3.26049,-78.9197,-75.6592,100,2412,32767,65535
UDP,3,48,31,4.67633,-79.929,-84.6053,100,2412,32767,65535
UDP,3,42,31,4.54968,-79.9624,-84.5121,100,2412,32767,65535
UDP,3,33,31,-2.35046,-79.9896,-77.6392,100,2412,32767,65535
UDP,3,15,31,-0.719888,-80.4436,-79.7237,100,2412,32767,65535
UDP,3,4,31,2.88874,-81.0779,-83.9667,100,2412,32767,65535
UDP,3,41,31,0.0859065,-81.2336,-81.3195,100,2412,32767,65535
UDP,3,35,31,-0.679152,-81.779,-81.0999,100,2412,32767,65535
UDP,3,29,31,-5.42733,-81.8206,-76.3933,100,2412,32767,65535
UDP,36873,17,45,14.2849,-64.9635,-79.2484,84,2412,32767,65535
UDP,36873,2,45,12.073,-69.0201,-81.093,84,2412,32767,65535
UDP,36873,37,45,12.4839,-69.2996,-81.7836,84,2412,32767,65535
UDP,36873,39,45,8.89425,-73.2534,-82.1477,84,2412,32767,65535
UDP,36873,26,45,3.8547,-74.1594,-78.0141,84,2412,32767,65535
UDP,36873,47,45,6.36329,-75.424,-81.7873,84,2412,32767,65535
UDP,36873,31,45,4.44481,-76.9703,-81.4151,84,2412,32767,65535
UDP,61443,6,14,12.3008,-68.8428,-81.1436,100,2412,32767,65535
UDP,61443,5,14,13.9519,-69.5256,-83.4775,100,2412,32767,65535
UDP,61443,7,14,12.7685,-69.7979,-82.5663,100,2412,32767,65535
UDP,61443,9,14,10.3806,-71.2205,-81.6011,100,2412,32767,65535
UDP,61443,21,14,7.58605,-75.5669,-83.153,100,2412,32767,65535
UDP,61443,46,14,2.5815,-79.2609,-81.8424,100,2412,32767,65535
UDP,61443,18,14,4.64113,-80.2694,-84.9106,100,2412,32767,65535
UDP,61443,50,14,3.65962,-81.9323,-85.5919,100,2412,32767,65535
ADOV,0,34,1,24.8706,-68.6814,-93.5521,14,2412,32767,65535
ADOV,0,33,1,23.8492,-69.7029,-93.5521,14,2412,32767,65535
ADOV,0,25,1,23.7269,-69.8251,-93.5521,14,2412,32767,65535
ADOV,0,23,1,17.0361,-76.516,-93.5521,14,2412,32767,65535
ADOV,0,14,1,16.5601,-76.9919,-93.5521,14,2412,32767,65535
ADOV,0,13,1,11.8222,-71.2205,-83.0427,14,2412,32767,65535
ADOV,0,5,1,10.1706,-73.7417,-83.9123,14,2412,32767,65535
ADOV,0,6,1,7.44242,-75.5863,-83.0287,14,2412,32767,65535
ADOV,0,7,1,7.22878,-76.5528,-83.7816,14,2412,32767,65535
ADOV,0,15,1,-1.93941,-79.3331,-77.3937,14,2412,32767,65535
ADOV,0,21,1,4.63374,-79.6813,-84.315,14,2412,32767,65535
ADOV,0,40,1,-2.59846,-80.0408,-77.4423,14,2412,32767,65535
ADOV,0,25,1,-3.46579,-80.4323,-76.9665,14,2412,32767,65535
ADOV,0,36,1,-1.07315,-81.8526,-80.7794,14,2412,32767,65535
ADOV,0,46,1,1.90717,-81.8438,-83.751,14,2412,32767,65535
ADOV,0,1,1,-5.05118,-81.8874,-76.8362,14,2412,32767,65535
UDP,3,38,31,1.63065,-72.6737,-74.3043,100,2412,32767,65535
UDP,3,23,31,-0.777911,-73.0868,-72.3089,100,2412,32767,65535
UDP,3,34,31,-3.93383,-74.3913,-70.4575,100,2412,32767,65535
UDP,3,14,31,-3.68509,-75.591,-71.9059,100,2412,32767,65535
UDP,3,32,31,-3.08085,-76.503,-73.4222,100,2412,32767,65535
UDP,3,45,31,-0.338046,-76.9121,-76.5741,100,2412,32767,65535
UDP,3,43,31,-2.60405,-77.829,-75.2249,100,2412,32767,65535
UDP,3,20,31,-2.8804,-78.2207,-75.3403,100,2412,32767,65535
UDP,3,16,31,-5.66118,-78.4754,-72.8142,100,2412,32767,65535
UDP,3,8,31,-2.38591,-78.7061,-76.3202,100,2412,32767,65535
UDP,3,48,31,-1.6773,-79.929,-78.2517,100,2412,32767,65535
UDP,3,41,31,-3.9801,-81.2336,-77.2535,100,2412,32767,65535
UDP,4,6,14,8.62242,-68.8428,-77.4652,100,2412,32767,65535
UDP,4,5,14,10.3359,-69.5256,-79.8615,100,2412,32767,65535
UDP,4,7,14,8.97986,-69.7979,-78.7777,100,2412,32767,65535
UDP,4,9,14,6.84674,-71.2205,-78.0672,100,2412,32767,65535
UDP,4,21,14,3.48653,-75.5669,-79.0534,100,2412,32767,65535
UDP,4,46,14,-2.38497,-79.2609,-76.8759,100,2412,32767,65535
UDP,4,18,14,0.331764,-80.2694,-80.6012,100,2412,32767,65535
UDP,4,50,14,-0.701376,-81.9323,-81.2309,100,2412,32767,65535
UDP,16394,1,26,4.36348,-69.8251,-74.1886,100,2412,32767,65535
UDP,16394,15,26,5.0967,-71.7536,-76.8503,100,2412,32767,65535
UDP,16393,29,50,19.9294,-53.6466,-73.5759,100,2412,32767,65535
UDP,40961,44,3,6.46369,-69.0201,-75.4838,100,2412,32767,65535
UDP,40961,37,3,7.98097,-69.885,-77.866,100,2412,32767,65535
UDP,16393,26,50,4.89563,-70.1113,-75.0069,100,2412,32767,65535
ADOV,0,13,1,6.05048,-71.2205,-77.271,14,2412,32767,65535
ADOV,0,5,1,4.97808,-73.7417,-78.7198,14,2412,32767,65535
ADOV,0,34,1,3.11415,-68.6814,-71.7956,14,2412,32767,65535
ADOV,0,25,1,4.45436,-69.8251,-74.2795,14,2412,32767,65535
ADOV,0,49,1,21.0153,-53.6466,-74.6619,14,2412,32767,65535
ADOV,0,17,1,9.15522,-64.9635,-74.1187,14,2412,32767,65535
ADOV,0,2,1,8.15749,-69.0201,-77.1775,14,2412,32767,65535
ADOV,0,37,1,8.5504,-69.2996,-77.8501,14,2412,32767,65535
ADOV,0,39,1,4.99822,-73.2534,-78.2516,14,2412,32767,65535
UDP,49158,22,17,23.1193,-52.871,-75.9903,100,2412,32767,65535
UDP,49158,42,17,12.1657,-65.0096,-77.1753,100,2412,32767,65535
UDP,49158,43,17,8.28558,-67.4659,-75.7515,100,2412,32767,65535
UDP,49158,38,17,-0.771252,-72.2858,-71.5146,100,2412,32767,65535
UDP,49158,45,17,1.43344,-73.7518,-75.1852,100,2412,32767,65535
UDP,49158,4,17,3.18001,-73.9669,-77.1469,100,2412,32767,65535
UDP,20482,7,22,-0.0146165,-69.4223,-69.4077,100,2412,32767,65535
UDP,20482,6,22,-4.00275,-72.4354,-68.4326,100,2412,32767,65535
UDP,20482,18,22,4.98088,-73.047,-78.0279,100,2412,32767,65535
UDP,20482,50,22,2.73855,-76.468,-79.2065,100,2412,32767,65535
UDP,36873,17,45,13.7783,-64.9635,-78.7418,84,2412,32767,65535
UDP,36873,2,45,11.1067,-69.0201,-80.1267,84,2412,32767,65535
UDP,36873,37,45,11.283,-69.2996,-80.5827,84,2412,32767,65535
UDP,36873,10,45,6.21587,-73.131,-79.3469,84,2412,32767,65535
UDP,36873,39,45,7.50337,-73.2534,-80.7568,84,2412,32767,65535
UDP,36873,26,45,3.4005,-74.1594,-77.5599,84,2412,32767,65535
UDP,36873,47,45,4.86448,-75.424,-80.2885,84,2412,32767,65535
UDP,36873,31,45,2.841,-76.9703,-79.8113,84,2412,32767,65535
ADOV,0,16,1,27.4484,-52.871,-80.3194,14,2412,32767,65535
ADOV,0,42,1,15.1285,-66.0355,-81.164,14,2412,32767,65535
ADOV,0,43,1,11.8836,-68.9043,-80.7879,14,2412,32767,65535
ADOV,0,21,1,5.45249,-69.4223,-74.8748,14,2412,32767,65535
UDP,4100,5,14,11.2303,-69.5256,-80.756,100,2412,32767,65535
UDP,4100,9,14,7.28594,-71.2205,-78.5064,100,2412,32767,65535
UDP,20490,1,26,5.07458,-69.8251,-74.8997,100,2412,32767,65535
ADOV,0,13,1,-1.84111,-71.2205,-69.3794,14,2412,32767,65535
ADOV,0,5,1,-2.22809,-73.7417,-71.5136,14,2412,32767,65535
ADOV,0,34,1,4.59093,-68.6814,-73.2724,14,2412,32767,65535
ADOV,0,33,1,7.41304,-69.7029,-77.1159,14,2412,32767,65535
ADOV,0,25,1,6.2828,-69.8251,-76.1079,14,2412,32767,65535
UDP,40962,16,44,4.77255,-67.4659,-72.2384,100,2412,32767,65535
UDP,40962,45,44,6.17147,-68.2554,-74.4268,100,2412,32767,65535
UDP,40962,42,44,4.46203,-68.763,-73.225,100,2412,32767,65535
UDP,40962,22,44,2.81533,-68.9043,-71.7196,100,2412,32767,65535
UDP,40962,38,44,-1.15825,-72.1663,-71.0081,100,2412,32767,65535
UDP,40962,48,44,2.02214,-74.8073,-76.8295,100,2412,32767,65535
UDP,40962,27,44,1.53945,-76.4849,-78.0244,100,2412,32767,65535
UDP,45059,6,8,1.30168,-67.0731,-68.3748,100,2412,32767,65535
UDP,45059,21,8,4.79212,-69.4223,-74.2144,100,2412,32767,65535
ADOV,0,16,1,20.1587,-52.871,-73.0297,14,2412,32767,65535
ADOV,0,42,1,7.8719,-66.0355,-73.9074,14,2412,32767,65535
ADOV,0,43,1,6.71321,-68.9043,-75.6175,14,2412,32767,65535
UDP,36873,17,45,14.9875,-64.9635,-79.951,84,2412,32767,65535
UDP,36873,2,45,12.2789,-69.0201,-81.2989,84,2412,32767,65535
UDP,36873,37,45,12.5589,-69.2996,-81.8585,84,2412,32767,65535
UDP,36873,10,45,7.29504,-73.131,-80.426,84,2412,32767,65535
UDP,36873,39,45,8.88731,-73.2534,-82.1407,84,2412,32767,65535
UDP,36873,26,45,4.73589,-74.1594,-78.8953,84,2412,32767,65535
UDP,36873,47,45,6.37993,-75.424,-81.8039,84,2412,32767,65535
UDP,36873,31,45,4.47259,-76.9703,-81.4429,84,2412,32767,65535
UDP,8196,9,14,7.90867,-71.2205,-79.1292,100,2412,32767,65535
UDP,24586,1,26,11.7759,-69.8251,-81.6011,100,2412,32767,65535
ADOV,0,13,1,10.5924,-71.2205,-81.8129,14,2412,32767,65535
ADOV,0,5,1,9.73584,-73.7417,-83.4775,14,2412,32767,65535
ADOV,0,6,1,5.55726,-75.5863,-81.1436,14,2412,32767,65535
ADOV,0,7,1,6.0135,-76.5528,-82.5663,14,2412,32767,65535
ADOV,0,34,1,24.8706,-68.6814,-93.5521,14,2412,32767,65535
ADOV,0,33,1,23.8492,-69.7029,-93.5521,14,2412,32767,65535
ADOV,0,25,1,23.7269,-69.8251,-93.5521,14,2412,32767,65535
ADOV,0,29,1,18.0921,-75.46,-93.5521,14,2412,32767,65535
ADOV,0,49,1,17.6581,-75.8939,-93.5521,14,2412,32767,65535
ADOV,0,12,1,17.0991,-76.453,-93.5521,14,2412,32767,65535
ADOV,0,23,1,17.0361,-76.516,-93.5521,14,2412,32767,65535
ADOV,0,14,1,16.5601,-76.9919,-93.5521,14,2412,32767,65535
ADOV,0,32,1,15.8375,-77.7145,-93.5521,14,2412,32767,65535
ADOV,0,30,1,15.5343,-78.0178,-93.5521,14,2412,32767,65535
ADOV,0,3,1,14.1014,-79.4507,-93.5521,14,2412,32767,65535
ADOV,0,26,1,14.0895,-79.4626,-93.5521,14,2412,32767,65535
ADOV,0,17,1,12.9315,-80.6206,-93.5521,14,2412,32767,65535
ADOV,0,38,1,12.9264,-80.6257,-93.5521,14,2412,32767,65535
ADOV,0,10,1,12.3267,-81.2253,-93.5521,14,2412,32767,65535
ADOV,0,20,1,12.0796,-81.4725,-93.5521,14,2412,32767,65535
ADOV,0,44,1,11.7813,-81.7707,-93.5521,14,2412,32767,65535
UDP,36873,17,45,19.9565,-64.9635,-84.9201,84,2412,32767,65535
UDP,36873,2,45,17.3388,-69.0201,-86.3589,84,2412,32767,65535
UDP,36873,37,45,17.1032,-69.2996,-86.4029,84,2412,32767,65535
UDP,36873,10,45,12.9769,-73.131,-86.1079,84,2412,32767,65535
UDP,36873,39,45,13.0388,-73.2534,-86.2922,84,2412,32767,65535
UDP,36873,26,45,9.32742,-74.1594,-83.4868,84,2412,32767,65535
UDP,36873,3,45,11.1137,-74.3937,-85.5074,84,2412,32767,65535
UDP,36873,24,45,11.1449,-75.4408,-86.5857,84,2412,32767,65535
UDP,36873,47,45,10.2398,-75.424,-85.6638,84,2412,32767,65535
UDP,36873,12,45,8.23807,-76.2663,-84.5044,84,2412,32767,65535
UDP,36873,31,45,8.11932,-76.9703,-85.0896,84,2412,32767,65535
UDP,36873,49,45,5.25005,-77.1731,-82.4232,84,2412,32767,65535
UDP,36873,29,45,4.41915,-77.7334,-82.1525,84,2412,32767,65535
UDP,36873,32,45,6.6142,-78.7099,-85.3241,84,2412,32767,65535
UDP,36873,20,45,6.31223,-80.4068,-86.719,84,2412,32767,65535
UDP,36873,28,45,7.02627,-80.8637,-87.89,84,2412,32767,65535
UDP,36873,8,45,5.48001,-81.6646,-87.1446,84,2412,32767,65535
UDP,12292,6,14,15.9475,-68.8428,-84.7902,100,2412,32767,65535
UDP,12292,5,14,16.9462,-69.5256,-86.4718,100,2412,32767,65535
UDP,12292,7,14,15.7723,-69.7979,-85.5702,100,2412,32767,65535
UDP,12292,9,14,14.5135,-71.2205,-85.734,100,2412,32767,65535
UDP,12292,21,14,9.95894,-75.5669,-85.5258,100,2412,32767,65535
UDP,12292,46,14,4.50665,-79.2609,-83.7675,100,2412,32767,65535
UDP,12292,18,14,6.10715,-80.2694,-86.3766,100,2412,32767,65535
UDP,12292,15,14,2.43326,-81.245,-83.6783,100,2412,32767,65535
UDP,12292,25,14,0.236543,-81.3286,-81.5652,100,2412,32767,65535
UDP,12292,19,14,0.326346,-81.7078,-82.0341,100,2412,32767,65535
UDP,12292,50,14,4.80307,-81.9323,-86.7353,100,2412,32767,65535
ADOV,0,10,1,19.6932,-66.6711,-86.3642,14,2412,32767,65535
ADOV,0,12,1,15.8885,-68.8285,-84.717,14,2412,32767,65535
ADOV,0,24,1,16.1314,-70.6561,-86.7875,14,2412,32767,65535
ADOV,0,32,1,14.5032,-70.8387,-85.3419,14,2412,32767,65535
ADOV,0,2,1,13.1004,-73.6256,-86.726,14,2412,32767,65535
ADOV,0,17,1,11.3931,-74.0893,-85.4823,14,2412,32767,65535
ADOV,0,44,1,11.6883,-74.3937,-86.082,14,2412,32767,65535
ADOV,0,20,1,11.6599,-75.0391,-86.6991,14,2412,32767,65535
ADOV,0,49,1,6.0011,-77.1243,-83.1254,14,2412,32767,65535
ADOV,0,26,1,6.93954,-77.3686,-84.3081,14,2412,32767,65535
ADOV,0,8,1,9.67558,-77.4131,-87.0887,14,2412,32767,65535
ADOV,0,37,1,9.39776,-77.4885,-86.8862,14,2412,32767,65535
ADOV,0,29,1,5.31644,-77.5522,-82.8686,14,2412,32767,65535
ADOV,0,28,1,9.29956,-78.6786,-87.9782,14,2412,32767,65535
ADOV,0,34,1,3.85118,-78.999,-82.8502,14,2412,32767,65535
ADOV,0,35,1,8.64487,-79.2287,-87.8736,14,2412,32767,65535
ADOV,0,41,1,8.44665,-79.347,-87.7937,14,2412,32767,65535
ADOV,0,39,1,7.08202,-79.8045,-86.8865,14,2412,32767,65535
ADOV,0,30,1,4.80513,-80.1385,-84.9436,14,2412,32767,65535
ADOV,0,47,1,5.5483,-80.8688,-86.4172,14,2412,32767,65535
ADOV,0,13,1,22.3316,-71.2205,-93.5521,14,2412,32767,65535
ADOV,0,5,1,19.8104,-73.7417,-93.5521,14,2412,32767,65535
ADOV,0,6,1,17.9658,-75.5863,-93.5521,14,2412,32767,65535
ADOV,0,7,1,16.9992,-76.5528,-93.5521,14,2412,32767,65535
ADOV,0,15,1,14.2189,-79.3331,-93.5521,14,2412,32767,65535
ADOV,0,21,1,13.8708,-79.6813,-93.5521,14,2412,32767,65535
ADOV,0,40,1,13.5113,-80.0408,-93.5521,14,2412,32767,65535
ADOV,0,36,1,11.6995,-81.8526,-93.5521,14,2412,32767,65535
UDP,4099,38,31,10.1175,-72.6737,-82.7911,100,2412,32767,65535
UDP,4099,23,31,8.2912,-73.0868,-81.378,100,2412,32767,65535
UDP,4099,34,31,5.04883,-74.3913,-79.4401,100,2412,32767,65535
UDP,4099,14,31,5.86649,-75.591,-81.4574,100,2412,32767,65535
UDP,4099,32,31,1.24038,-76.503,-77.7434,100,2412,32767,65535
UDP,4099,45,31,6.93901,-76.9121,-83.8511,100,2412,32767,65535
UDP,4099,43,31,6.24255,-77.829,-84.0715,100,2412,32767,65535
UDP,4099,1,31,0.417731,-78.0178,-78.4355,100,2412,32767,65535
UDP,4099,20,31,1.18709,-78.2207,-79.4078,100,2412,32767,65535
UDP,4099,16,31,5.57737,-78.4754,-84.0528,100,2412,32767,65535
UDP,4099,22,31,5.47717,-78.5391,-84.0163,100,2412,32767,65535
UDP,4099,25,31,0.361976,-78.6755,-79.0375,100,2412,32767,65535
UDP,4099,8,31,1.78932,-78.7061,-80.4954,100,2412,32767,65535
UDP,4099,12,31,-3.37273,-78.9197,-75.547,100,2412,32767,65535
UDP,4099,48,31,4.64365,-79.929,-84.5726,100,2412,32767,65535
UDP,4099,42,31,4.5971,-79.9624,-84.5595,100,2412,32767,65535
UDP,4099,33,31,-2.81019,-79.9896,-77.1795,100,2412,32767,65535
UDP,4099,15,31,-0.420633,-80.4436,-80.0229,100,2412,32767,65535
UDP,4099,4,31,3.04879,-81.0779,-84.1267,100,2412,32767,65535
UDP,4099,41,31,0.00474202,-81.2336,-81.2383,100,2412,32767,65535
UDP,4099,35,31,-0.758647,-81.779,-81.0204,100,2412,32767,65535
UDP,40969,17,45,13.9895,-64.9635,-78.9531,84,2412,32767,65535
UDP,40969,2,45,11.8411,-69.0201,-80.8612,84,2412,32767,65535
UDP,40969,37,45,12.191,-69.2996,-81.4906,84,2412,32767,65535
UDP,40969,39,45,8.53889,-73.2534,-81.7923,84,2412,32767,65535
UDP,40969,26,45,3.43315,-74.1594,-77.5925,84,2412,32767,65535
UDP,40969,47,45,5.91781,-75.424,-81.3418,84,2412,32767,65535
UDP,40969,31,45,3.91424,-76.9703,-80.8845,84,2412,32767,65535
UDP,20481,7,7,15.4932,-67.0731,-82.5663,100,2412,32767,65535
UDP,20481,13,7,12.9701,-68.8428,-81.8129,100,2412,32767,65535
UDP,20481,21,7,10.7176,-72.4354,-83.153,100,2412,32767,65535
UDP,20481,5,7,9.23607,-74.2415,-83.4775,100,2412,32767,65535
UDP,20481,9,7,6.01476,-75.5863,-81.6011,100,2412,32767,65535
UDP,20481,46,7,5.66272,-76.1796,-81.8424,100,2412,32767,65535
UDP,20481,18,7,6.14568,-78.7649,-84.9106,100,2412,32767,65535
UDP,20481,19,7,1.62266,-79.4904,-81.113,100,2412,32767,65535
UDP,20481,50,7,4.89616,-80.6957,-85.5919,100,2412,32767,65535
ADOV,0,34,1,24.8706,-68.6814,-93.5521,14,2412,32767,65535
ADOV,0,33,1,23.8492,-69.7029,-93.5521,14,2412,32767,65535
ADOV,0,25,1,23.7269,-69.8251,-93.5521,14,2412,32767,65535
ADOV,0,23,1,17.0361,-76.516,-93.5521,14,2412,32767,65535
ADOV,0,14,1,16.5601,-76.9919,-93.5521,14,2412,32767,65535
UDP,45059,6,8,8.85886,-67.0731,-75.932,100,2412,32767,65535
UDP,45059,21,8,7.86764,-69.4223,-77.2899,100,2412,32767,65535
UDP,45059,13,8,6.73511,-69.7979,-76.533,100,2412,32767,65535
UDP,45059,5,8,5.85911,-72.0129,-77.872,100,2412,32767,65535
UDP,45059,9,8,-0.337126,-76.5528,-76.2157,100,2412,32767,65535
UDP,45059,46,8,-1.5685,-76.9433,-75.3748,100,2412,32767,65535
UDP,45059,18,8,1.40808,-77.1815,-78.5895,100,2412,32767,65535
UDP,45059,50,8,-0.353389,-79.4696,-79.1162,100,2412,32767,65535
UDP,28682,1,26,2.73958,-69.8251,-72.5647,100,2412,32767,65535
UDP,28682,15,26,2.38548,-71.7536,-74.139,100,2412,32767,65535
UDP,28682,34,26,0.817173,-72.3331,-73.1503,100,2412,32767,65535
UDP,28682,14,26,-2.17955,-74.4965,-72.3169,100,2412,32767,65535
UDP,28682,23,26,-2.71315,-74.9761,-72.2629,100,2412,32767,65535
UDP,28682,33,26,-6.46176,-75.3808,-68.919,100,2412,32767,65535
UDP,28682,40,26,-3.4283,-77.9058,-74.4775,100,2412,32767,65535
UDP,28682,30,26,-6.07677,-78.6755,-72.5987,100,2412,32767,65535
UDP,53254,22,17,14.3587,-52.871,-67.2297,100,2412,32767,65535
UDP,20489,29,50,18.5413,-53.6466,-72.1879,100,2412,32767,65535
UDP,45058,45,44,3.57871,-68.2554,-71.8341,100,2412,32767,65535
UDP,45057,44,3,1.88968,-69.0201,-70.9097,100,2412,32767,65535
UDP,45057,10,3,3.94707,-69.6536,-73.6007,100,2412,32767,65535
UDP,45057,37,3,-1.58467,-69.885,-68.3003,100,2412,32767,65535
UDP,20489,26,50,2.45162,-70.1113,-72.5629,100,2412,32767,65535
UDP,45057,24,3,2.99291,-71.4941,-74.487,100,2412,32767,65535
ADOV,0,6,1,7.58309,-68.8428,-76.4258,14,2412,32767,65535
ADOV,0,5,1,9.29276,-69.5256,-78.8184,14,2412,32767,65535
ADOV,0,7,1,7.8138,-69.7979,-77.6117,14,2412,32767,65535
ADOV,0,9,1,6.36,-71.2205,-77.5805,14,2412,32767,65535
ADOV,0,34,1,6.09944,-68.6814,-74.7809,14,2412,32767,65535
UDP,8193,47,40,4.49152,-69.1712,-73.6627,100,2412,32767,65535
ADOV,0,16,1,28.2412,-52.871,-81.1122,14,2412,32767,65535
ADOV,0,49,1,21.1725,-53.6466,-74.8191,14,2412,32767,65535
ADOV,0,42,1,15.6542,-66.0355,-81.6897,14,2412,32767,65535
ADOV,0,43,1,12.2824,-68.9043,-81.1867,14,2412,32767,65535
ADOV,0,17,1,9.39363,-64.9635,-74.3571,14,2412,32767,65535
UDP,24578,7,22,0.22477,-69.4223,-69.6471,100,2412,32767,65535
UDP,24578,6,22,-3.73306,-72.4354,-68.7023,100,2412,32767,65535
